CWNS_NUM,LAGOON_CODE,LAGOON_NAME
19000554001,BS_LAGOON,Biosolids Lagoon
19000556001,BS_LAGOON,Biosolids Lagoon
19000557001,BS_LAGOON,Biosolids Lagoon
19000558001,BS_LAGOON,Biosolids Lagoon
19000559001,BS_LAGOON,Biosolids Lagoon
19000563001,BS_LAGOON,Biosolids Lagoon
19000565001,LAGOON_AER,"Lagoon, Aerated"
19000566001,BS_LAGOON,Biosolids Lagoon
19000567001,BS_LAGOON,Biosolids Lagoon
19000568001,BS_LAGOON,Biosolids Lagoon
19000569001,BS_LAGOON,Biosolids Lagoon
19000579001,LAGOON_AER,"Lagoon, Aerated"
19000581001,LAGOON_AER,"Lagoon, Aerated"
19000583001,BS_LAGOON,Biosolids Lagoon
19000585001,LAGOON_AER,"Lagoon, Aerated"
19000587001,LAGOON_AER,"Lagoon, Aerated"
19000589001,BS_LAGOON,Biosolids Lagoon
19000590001,BS_LAGOON,Biosolids Lagoon
19000597001,BS_LAGOON,Biosolids Lagoon
19000599001,BS_LAGOON,Biosolids Lagoon
19000605001,BS_LAGOON,Biosolids Lagoon
19000611001,BS_LAGOON,Biosolids Lagoon
19000615001,LAGOON_AER,"Lagoon, Aerated"
19000616001,LAGOON_AER,"Lagoon, Aerated"
19000617001,BS_LAGOON,Biosolids Lagoon
19000618001,BS_LAGOON,Biosolids Lagoon
19000629001,BS_LAGOON,Biosolids Lagoon
19000630001,BS_LAGOON,Biosolids Lagoon
19000631001,BS_LAGOON,Biosolids Lagoon
19000632001,BS_LAGOON,Biosolids Lagoon
19000638001,BS_LAGOON,Biosolids Lagoon
19000642001,BS_LAGOON,Biosolids Lagoon
19000644001,BS_LAGOON,Biosolids Lagoon
19000645001,BS_LAGOON,Biosolids Lagoon
19000652001,BS_LAGOON,Biosolids Lagoon
19000653001,BS_LAGOON,Biosolids Lagoon
19000658001,BS_LAGOON,Biosolids Lagoon
19000659001,BS_LAGOON,Biosolids Lagoon
19000661001,LAGOON_AER,"Lagoon, Aerated"
19000664001,BS_LAGOON,Biosolids Lagoon
19000665001,LAGOON_AER,"Lagoon, Aerated"
19000667001,BS_LAGOON,Biosolids Lagoon
19000668001,BS_LAGOON,Biosolids Lagoon
19000669001,BS_LAGOON,Biosolids Lagoon
19000670001,BS_LAGOON,Biosolids Lagoon
19000671001,LAGOON_AER,"Lagoon, Aerated"
19000677001,BS_LAGOON,Biosolids Lagoon
19000680001,BS_LAGOON,Biosolids Lagoon
19000681001,BS_LAGOON,Biosolids Lagoon
19000683001,BS_LAGOON,Biosolids Lagoon
19000686001,BS_LAGOON,Biosolids Lagoon
19000689001,LAGOON_AER,"Lagoon, Aerated"
19000692001,BS_LAGOON,Biosolids Lagoon
19000694001,BS_LAGOON,Biosolids Lagoon
19000696001,BS_LAGOON,Biosolids Lagoon
19000698001,BS_LAGOON,Biosolids Lagoon
19000700001,BS_LAGOON,Biosolids Lagoon
19000701001,LAGOON_AER,"Lagoon, Aerated"
19000702001,BS_LAGOON,Biosolids Lagoon
19000704001,BS_LAGOON,Biosolids Lagoon
19000705001,LAGOON_AER,"Lagoon, Aerated"
19000706001,BS_LAGOON,Biosolids Lagoon
19000707001,BS_LAGOON,Biosolids Lagoon
19000708001,BS_LAGOON,Biosolids Lagoon
19000712001,BS_LAGOON,Biosolids Lagoon
19000716001,BS_LAGOON,Biosolids Lagoon
19000718001,BS_LAGOON,Biosolids Lagoon
19000721001,BS_LAGOON,Biosolids Lagoon
19000723001,BS_LAGOON,Biosolids Lagoon
19000724001,BS_LAGOON,Biosolids Lagoon
19000726001,BS_LAGOON,Biosolids Lagoon
19000727001,BS_LAGOON,Biosolids Lagoon
19000732001,BS_LAGOON,Biosolids Lagoon
19000733001,BS_LAGOON,Biosolids Lagoon
19000736001,BS_LAGOON,Biosolids Lagoon
19000738001,BS_LAGOON,Biosolids Lagoon
19000739001,BS_LAGOON,Biosolids Lagoon
19000747001,BS_LAGOON,Biosolids Lagoon
19000748001,BS_LAGOON,Biosolids Lagoon
19000752001,BS_LAGOON,Biosolids Lagoon
19000754001,BS_LAGOON,Biosolids Lagoon
19000756001,LAGOON_AER,"Lagoon, Aerated"
19000757001,BS_LAGOON,Biosolids Lagoon
19000758001,BS_LAGOON,Biosolids Lagoon
19000759001,BS_LAGOON,Biosolids Lagoon
19000763001,LAGOON_AER,"Lagoon, Aerated"
19000765001,BS_LAGOON,Biosolids Lagoon
19000768001,BS_LAGOON,Biosolids Lagoon
19000770001,BS_LAGOON,Biosolids Lagoon
19000771001,BS_LAGOON,Biosolids Lagoon
19000772001,BS_LAGOON,Biosolids Lagoon
19000776001,BS_LAGOON,Biosolids Lagoon
19000778001,LAGOON_AER,"Lagoon, Aerated"
19000779001,BS_LAGOON,Biosolids Lagoon
19000781001,BS_LAGOON,Biosolids Lagoon
19000782001,BS_LAGOON,Biosolids Lagoon
19000785001,LAGOON_AER,"Lagoon, Aerated"
19000786001,BS_LAGOON,Biosolids Lagoon
19000792001,BS_LAGOON,Biosolids Lagoon
19000793001,BS_LAGOON,Biosolids Lagoon
19000794001,BS_LAGOON,Biosolids Lagoon
19000800001,LAGOON_AER,"Lagoon, Aerated"
19000801001,LAGOON_AER,"Lagoon, Aerated"
19000802001,BS_LAGOON,Biosolids Lagoon
19000803001,BS_LAGOON,Biosolids Lagoon
19000806001,BS_LAGOON,Biosolids Lagoon
19000811001,BS_LAGOON,Biosolids Lagoon
19000813001,BS_LAGOON,Biosolids Lagoon
19000814001,BS_LAGOON,Biosolids Lagoon
19000815001,BS_LAGOON,Biosolids Lagoon
19000816001,BS_LAGOON,Biosolids Lagoon
19000817001,BS_LAGOON,Biosolids Lagoon
19000821001,BS_LAGOON,Biosolids Lagoon
19000822001,BS_LAGOON,Biosolids Lagoon
19000826001,BS_LAGOON,Biosolids Lagoon
19000827001,LAGOON_AER,"Lagoon, Aerated"
19000833001,BS_LAGOON,Biosolids Lagoon
19000836001,BS_LAGOON,Biosolids Lagoon
19000838001,BS_LAGOON,Biosolids Lagoon
19000840001,BS_LAGOON,Biosolids Lagoon
19000842001,BS_LAGOON,Biosolids Lagoon
19000844001,BS_LAGOON,Biosolids Lagoon
19000845001,BS_LAGOON,Biosolids Lagoon
19000847001,BS_LAGOON,Biosolids Lagoon
19000851001,LAGOON_AER,"Lagoon, Aerated"
19000852001,BS_LAGOON,Biosolids Lagoon
19000855001,LAGOON_AER,"Lagoon, Aerated"
19000857001,LAGOON_AER,"Lagoon, Aerated"
19000859001,LAGOON_AER,"Lagoon, Aerated"
19000862001,LAGOON_AER,"Lagoon, Aerated"
19000863001,BS_LAGOON,Biosolids Lagoon
19000864001,BS_LAGOON,Biosolids Lagoon
19000869001,BS_LAGOON,Biosolids Lagoon
19000873001,BS_LAGOON,Biosolids Lagoon
19000874001,BS_LAGOON,Biosolids Lagoon
19000878001,LAGOON_AER,"Lagoon, Aerated"
19000879001,BS_LAGOON,Biosolids Lagoon
19000882001,BS_LAGOON,Biosolids Lagoon
19000887001,LAGOON_AER,"Lagoon, Aerated"
19000888001,BS_LAGOON,Biosolids Lagoon
19000889001,BS_LAGOON,Biosolids Lagoon
19000891001,LAGOON_AER,"Lagoon, Aerated"
19000893001,BS_LAGOON,Biosolids Lagoon
19000895001,BS_LAGOON,Biosolids Lagoon
19000903001,BS_LAGOON,Biosolids Lagoon
19000904001,BS_LAGOON,Biosolids Lagoon
19000908001,BS_LAGOON,Biosolids Lagoon
19000909001,BS_LAGOON,Biosolids Lagoon
19000912001,BS_LAGOON,Biosolids Lagoon
19000914001,BS_LAGOON,Biosolids Lagoon
19000915001,BS_LAGOON,Biosolids Lagoon
19000919001,LAGOON_AER,"Lagoon, Aerated"
19000924001,BS_LAGOON,Biosolids Lagoon
19000925001,BS_LAGOON,Biosolids Lagoon
19000926001,BS_LAGOON,Biosolids Lagoon
19000928001,BS_LAGOON,Biosolids Lagoon
19000930001,BS_LAGOON,Biosolids Lagoon
19000935001,LAGOON_AER,"Lagoon, Aerated"
19000938001,BS_LAGOON,Biosolids Lagoon
19000939001,BS_LAGOON,Biosolids Lagoon
19000940001,LAGOON_AER,"Lagoon, Aerated"
19000941001,BS_LAGOON,Biosolids Lagoon
19000943001,LAGOON_AER,"Lagoon, Aerated"
19000947001,BS_LAGOON,Biosolids Lagoon
19000949001,BS_LAGOON,Biosolids Lagoon
19000950001,LAGOON_AER,"Lagoon, Aerated"
19000961001,LAGOON_AER,"Lagoon, Aerated"
19001010001,BS_LAGOON,Biosolids Lagoon
19001011001,BS_LAGOON,Biosolids Lagoon
19001014001,BS_LAGOON,Biosolids Lagoon
19001019001,BS_LAGOON,Biosolids Lagoon
19001020001,BS_LAGOON,Biosolids Lagoon
19001022001,BS_LAGOON,Biosolids Lagoon
19001027001,BS_LAGOON,Biosolids Lagoon
19001028001,BS_LAGOON,Biosolids Lagoon
19001029001,BS_LAGOON,Biosolids Lagoon
19001034001,BS_LAGOON,Biosolids Lagoon
19001037001,BS_LAGOON,Biosolids Lagoon
19001038001,BS_LAGOON,Biosolids Lagoon
19001043001,BS_LAGOON,Biosolids Lagoon
19001047001,BS_LAGOON,Biosolids Lagoon
19001048001,LAGOON_AER,"Lagoon, Aerated"
19001049001,BS_LAGOON,Biosolids Lagoon
19001053001,BS_LAGOON,Biosolids Lagoon
19001057001,BS_LAGOON,Biosolids Lagoon
19001058001,BS_LAGOON,Biosolids Lagoon
19001062001,BS_LAGOON,Biosolids Lagoon
19001066001,BS_LAGOON,Biosolids Lagoon
19001071001,BS_LAGOON,Biosolids Lagoon
19001074001,BS_LAGOON,Biosolids Lagoon
19001075001,BS_LAGOON,Biosolids Lagoon
19001086001,BS_LAGOON,Biosolids Lagoon
19001090001,BS_LAGOON,Biosolids Lagoon
19001091001,BS_LAGOON,Biosolids Lagoon
19001095001,BS_LAGOON,Biosolids Lagoon
19001096001,BS_LAGOON,Biosolids Lagoon
19001097001,BS_LAGOON,Biosolids Lagoon
19001099001,BS_LAGOON,Biosolids Lagoon
19001102001,BS_LAGOON,Biosolids Lagoon
19001103001,BS_LAGOON,Biosolids Lagoon
19001104001,BS_LAGOON,Biosolids Lagoon
19001301001,BS_LAGOON,Biosolids Lagoon
20000102001,BS_LAGOON,Biosolids Lagoon
20000103001,BS_LAGOON,Biosolids Lagoon
20000104001,BS_LAGOON,Biosolids Lagoon
20000105001,BS_LAGOON,Biosolids Lagoon
20000107001,BS_LAGOON,Biosolids Lagoon
20000109001,BS_LAGOON,Biosolids Lagoon
20000112001,BS_LAGOON,Biosolids Lagoon
20000114001,BS_LAGOON,Biosolids Lagoon
20000117001,BS_LAGOON,Biosolids Lagoon
20000120001,LAGOON,"Lagoon, Other"
20000121001,BS_LAGOON,Biosolids Lagoon
20000122001,BS_LAGOON,Biosolids Lagoon
20000124001,BS_LAGOON,Biosolids Lagoon
20000127001,BS_LAGOON,Biosolids Lagoon
20000131001,BS_LAGOON,Biosolids Lagoon
20000133001,BS_LAGOON,Biosolids Lagoon
20000138001,BS_LAGOON,Biosolids Lagoon
20000139001,LAGOON,"Lagoon, Other"
20000143001,BS_LAGOON,Biosolids Lagoon
20000145001,LAGOON,"Lagoon, Other"
20000165001,BS_LAGOON,Biosolids Lagoon
20000165001,LAGOON_AER,"Lagoon, Aerated"
20000166001,BS_LAGOON,Biosolids Lagoon
20000167001,BS_LAGOON,Biosolids Lagoon
20000170002,BS_LAGOON,Biosolids Lagoon
20000171001,BS_LAGOON,Biosolids Lagoon
20000173001,BS_LAGOON,Biosolids Lagoon
20000174001,BS_LAGOON,Biosolids Lagoon
20000177001,BS_LAGOON,Biosolids Lagoon
20000184001,BS_LAGOON,Biosolids Lagoon
20000185001,BS_LAGOON,Biosolids Lagoon
20000188001,BS_LAGOON,Biosolids Lagoon
20000189001,BS_LAGOON,Biosolids Lagoon
20000196001,BS_LAGOON,Biosolids Lagoon
20000199001,BS_LAGOON,Biosolids Lagoon
20000201001,BS_LAGOON,Biosolids Lagoon
20000202001,BS_LAGOON,Biosolids Lagoon
20000203001,BS_LAGOON,Biosolids Lagoon
20000205001,BS_LAGOON,Biosolids Lagoon
20000207001,BS_LAGOON,Biosolids Lagoon
20000208001,BS_LAGOON,Biosolids Lagoon
20000210001,BS_LAGOON,Biosolids Lagoon
20000211001,BS_LAGOON,Biosolids Lagoon
20000214001,BS_LAGOON,Biosolids Lagoon
20000220001,BS_LAGOON,Biosolids Lagoon
20000221001,BS_LAGOON,Biosolids Lagoon
20000223001,BS_LAGOON,Biosolids Lagoon
20000224001,BS_LAGOON,Biosolids Lagoon
20000280001,BS_LAGOON,Biosolids Lagoon
20000289001,BS_LAGOON,Biosolids Lagoon
20000301001,LAGOON,"Lagoon, Other"
20000315001,BS_LAGOON,Biosolids Lagoon
20000401001,LAGOON,"Lagoon, Other"
20000402001,BS_LAGOON,Biosolids Lagoon
20000402001,LAGOON_AER,"Lagoon, Aerated"
20000402001,STBL_POND,"Pond, Stabilization"
20000403001,BS_LAGOON,Biosolids Lagoon
20000405001,BS_LAGOON,Biosolids Lagoon
20000408001,BS_LAGOON,Biosolids Lagoon
20000409001,BS_LAGOON,Biosolids Lagoon
20000417001,BS_LAGOON,Biosolids Lagoon
20000419001,BS_LAGOON,Biosolids Lagoon
20000420001,BS_LAGOON,Biosolids Lagoon
20000421001,BS_LAGOON,Biosolids Lagoon
20000424001,BS_LAGOON,Biosolids Lagoon
20000427001,BS_LAGOON,Biosolids Lagoon
20000433001,LAGOON,"Lagoon, Other"
20000434001,BS_LAGOON,Biosolids Lagoon
20000435001,BS_LAGOON,Biosolids Lagoon
20000437001,BS_LAGOON,Biosolids Lagoon
20000438001,BS_LAGOON,Biosolids Lagoon
20000439001,BS_LAGOON,Biosolids Lagoon
20000440001,BS_LAGOON,Biosolids Lagoon
20000442001,BS_LAGOON,Biosolids Lagoon
20000444001,BS_LAGOON,Biosolids Lagoon
20000445001,BS_LAGOON,Biosolids Lagoon
20000446001,LAGOON,"Lagoon, Other"
20000450001,BS_LAGOON,Biosolids Lagoon
20000452001,BS_LAGOON,Biosolids Lagoon
20000454001,BS_LAGOON,Biosolids Lagoon
20000455001,BS_LAGOON,Biosolids Lagoon
20000457001,BS_LAGOON,Biosolids Lagoon
20000458001,BS_LAGOON,Biosolids Lagoon
20000461001,BS_LAGOON,Biosolids Lagoon
20000466001,BS_LAGOON,Biosolids Lagoon
20000467001,BS_LAGOON,Biosolids Lagoon
20000471001,LAGOON,"Lagoon, Other"
20000472001,BS_LAGOON,Biosolids Lagoon
20000474001,BS_LAGOON,Biosolids Lagoon
20000475001,BS_LAGOON,Biosolids Lagoon
20000476001,BS_LAGOON,Biosolids Lagoon
20000478001,BS_LAGOON,Biosolids Lagoon
20000479001,BS_LAGOON,Biosolids Lagoon
20000481001,BS_LAGOON,Biosolids Lagoon
20000484001,BS_LAGOON,Biosolids Lagoon
20000485001,BS_LAGOON,Biosolids Lagoon
20000499001,BS_LAGOON,Biosolids Lagoon
20000504001,BS_LAGOON,Biosolids Lagoon
20000505001,BS_LAGOON,Biosolids Lagoon
20000508001,BS_LAGOON,Biosolids Lagoon
20000512001,BS_LAGOON,Biosolids Lagoon
20000516001,BS_LAGOON,Biosolids Lagoon
20000530001,BS_LAGOON,Biosolids Lagoon
20000535001,BS_LAGOON,Biosolids Lagoon
20000560001,BS_LAGOON,Biosolids Lagoon
20000607001,BS_LAGOON,Biosolids Lagoon
20000609001,BS_LAGOON,Biosolids Lagoon
20000610001,BS_LAGOON,Biosolids Lagoon
20000619001,BS_LAGOON,Biosolids Lagoon
20000627001,BS_LAGOON,Biosolids Lagoon
20000630001,BS_LAGOON,Biosolids Lagoon
20000690001,BS_LAGOON,Biosolids Lagoon
20000701001,BS_LAGOON,Biosolids Lagoon
20000702001,BS_LAGOON,Biosolids Lagoon
20000703001,BS_LAGOON,Biosolids Lagoon
20000704001,BS_LAGOON,Biosolids Lagoon
20000706001,BS_LAGOON,Biosolids Lagoon
20000707001,BS_LAGOON,Biosolids Lagoon
20000709001,BS_LAGOON,Biosolids Lagoon
20000710001,BS_LAGOON,Biosolids Lagoon
20000712001,BS_LAGOON,Biosolids Lagoon
20000714001,BS_LAGOON,Biosolids Lagoon
20000718001,BS_LAGOON,Biosolids Lagoon
20000720001,BS_LAGOON,Biosolids Lagoon
20000724001,BS_LAGOON,Biosolids Lagoon
20000725001,BS_LAGOON,Biosolids Lagoon
20000726001,BS_LAGOON,Biosolids Lagoon
20000728001,BS_LAGOON,Biosolids Lagoon
20000729001,BS_LAGOON,Biosolids Lagoon
20000731001,BS_LAGOON,Biosolids Lagoon
20000733001,BS_LAGOON,Biosolids Lagoon
20000734001,BS_LAGOON,Biosolids Lagoon
20000737001,BS_LAGOON,Biosolids Lagoon
20000738001,BS_LAGOON,Biosolids Lagoon
20000739001,BS_LAGOON,Biosolids Lagoon
20000740001,BS_LAGOON,Biosolids Lagoon
20000741001,BS_LAGOON,Biosolids Lagoon
20000742001,BS_LAGOON,Biosolids Lagoon
20000743001,BS_LAGOON,Biosolids Lagoon
20000744001,BS_LAGOON,Biosolids Lagoon
20000746001,BS_LAGOON,Biosolids Lagoon
20000747001,BS_LAGOON,Biosolids Lagoon
20000748001,BS_LAGOON,Biosolids Lagoon
20000749001,BS_LAGOON,Biosolids Lagoon
20000749001,LAGOON_FAC,"Lagoon, Facultative"
20000750001,BS_LAGOON,Biosolids Lagoon
20000752001,BS_LAGOON,Biosolids Lagoon
20000752001,LAGOON_FAC,"Lagoon, Facultative"
20000754001,BS_LAGOON,Biosolids Lagoon
20000780001,BS_LAGOON,Biosolids Lagoon
20000786001,BS_LAGOON,Biosolids Lagoon
20000790001,BS_LAGOON,Biosolids Lagoon
20000802001,BS_LAGOON,Biosolids Lagoon
20000805001,BS_LAGOON,Biosolids Lagoon
20000806001,BS_LAGOON,Biosolids Lagoon
20000808001,BS_LAGOON,Biosolids Lagoon
20000818001,BS_LAGOON,Biosolids Lagoon
20000820001,BS_LAGOON,Biosolids Lagoon
20000840001,BS_LAGOON,Biosolids Lagoon
20000842001,BS_LAGOON,Biosolids Lagoon
20000845001,BS_LAGOON,Biosolids Lagoon
20000849001,BS_LAGOON,Biosolids Lagoon
20000850001,BS_LAGOON,Biosolids Lagoon
20000861001,BS_LAGOON,Biosolids Lagoon
20000901001,BS_LAGOON,Biosolids Lagoon
20000902001,BS_LAGOON,Biosolids Lagoon
20000903001,BS_LAGOON,Biosolids Lagoon
20000904001,LAGOON,"Lagoon, Other"
20000905001,BS_LAGOON,Biosolids Lagoon
20000906001,BS_LAGOON,Biosolids Lagoon
20000911001,BS_LAGOON,Biosolids Lagoon
20000914001,BS_LAGOON,Biosolids Lagoon
20000915001,BS_LAGOON,Biosolids Lagoon
20000921001,BS_LAGOON,Biosolids Lagoon
20000924001,BS_LAGOON,Biosolids Lagoon
20000929001,LAGOON,"Lagoon, Other"
20000930001,LAGOON_AER,"Lagoon, Aerated"
20000931001,BS_LAGOON,Biosolids Lagoon
20000932001,BS_LAGOON,Biosolids Lagoon
20000933001,LAGOON,"Lagoon, Other"
20000934001,BS_LAGOON,Biosolids Lagoon
20000935001,LAGOON,"Lagoon, Other"
20000936001,LAGOON,"Lagoon, Other"
20000937001,LAGOON,"Lagoon, Other"
20000938001,BS_LAGOON,Biosolids Lagoon
20000939001,BS_LAGOON,Biosolids Lagoon
20000940001,BS_LAGOON,Biosolids Lagoon
20000941001,BS_LAGOON,Biosolids Lagoon
20000944001,BS_LAGOON,Biosolids Lagoon
20000944001,LAGOON_AER,"Lagoon, Aerated"
20000945001,BS_LAGOON,Biosolids Lagoon
20000947001,BS_LAGOON,Biosolids Lagoon
20000949001,BS_LAGOON,Biosolids Lagoon
20000952001,BS_LAGOON,Biosolids Lagoon
20000955001,BS_LAGOON,Biosolids Lagoon
20000960001,BS_LAGOON,Biosolids Lagoon
20000961001,BS_LAGOON,Biosolids Lagoon
20000969001,BS_LAGOON,Biosolids Lagoon
20000975001,LAGOON,"Lagoon, Other"
20000980001,BS_LAGOON,Biosolids Lagoon
20000981001,BS_LAGOON,Biosolids Lagoon
20000982001,BS_LAGOON,Biosolids Lagoon
20000983001,BS_LAGOON,Biosolids Lagoon
20000990001,BS_LAGOON,Biosolids Lagoon
20000991001,BS_LAGOON,Biosolids Lagoon
20000994001,BS_LAGOON,Biosolids Lagoon
20000995001,BS_LAGOON,Biosolids Lagoon
20000996001,BS_LAGOON,Biosolids Lagoon
20000997001,BS_LAGOON,Biosolids Lagoon
20000998001,BS_LAGOON,Biosolids Lagoon
20001003001,BS_LAGOON,Biosolids Lagoon
20001004001,BS_LAGOON,Biosolids Lagoon
20001007001,BS_LAGOON,Biosolids Lagoon
20001009001,BS_LAGOON,Biosolids Lagoon
20001013001,BS_LAGOON,Biosolids Lagoon
20001014001,BS_LAGOON,Biosolids Lagoon
20001040001,BS_LAGOON,Biosolids Lagoon
20001101001,BS_LAGOON,Biosolids Lagoon
20001113001,BS_LAGOON,Biosolids Lagoon
20001116001,LAGOON_FAC,"Lagoon, Facultative"
20001126001,BS_LAGOON,Biosolids Lagoon
20001127001,BS_LAGOON,Biosolids Lagoon
20001128001,BS_LAGOON,Biosolids Lagoon
20001129001,BS_LAGOON,Biosolids Lagoon
20001132001,BS_LAGOON,Biosolids Lagoon
20001146001,BS_LAGOON,Biosolids Lagoon
20001150001,BS_LAGOON,Biosolids Lagoon
20001206001,BS_LAGOON,Biosolids Lagoon
20001208001,LAGOON,"Lagoon, Other"
20001209001,BS_LAGOON,Biosolids Lagoon
20001210001,BS_LAGOON,Biosolids Lagoon
20001219001,BS_LAGOON,Biosolids Lagoon
20001220001,BS_LAGOON,Biosolids Lagoon
20001226001,BS_LAGOON,Biosolids Lagoon
20001229001,BS_LAGOON,Biosolids Lagoon
20001232001,BS_LAGOON,Biosolids Lagoon
20001238001,BS_LAGOON,Biosolids Lagoon
20001247001,BS_LAGOON,Biosolids Lagoon
20001255001,BS_LAGOON,Biosolids Lagoon
20001306001,BS_LAGOON,Biosolids Lagoon
20001310001,BS_LAGOON,Biosolids Lagoon
20001317001,BS_LAGOON,Biosolids Lagoon
20001331001,BS_LAGOON,Biosolids Lagoon
20001335001,BS_LAGOON,Biosolids Lagoon
20001345001,BS_LAGOON,Biosolids Lagoon
20001401001,BS_LAGOON,Biosolids Lagoon
20001402001,BS_LAGOON,Biosolids Lagoon
20001460001,BS_LAGOON,Biosolids Lagoon
20001501001,BS_LAGOON,Biosolids Lagoon
20001503001,BS_LAGOON,Biosolids Lagoon
20001507001,BS_LAGOON,Biosolids Lagoon
20001511001,BS_LAGOON,Biosolids Lagoon
20001512001,BS_LAGOON,Biosolids Lagoon
20001513001,BS_LAGOON,Biosolids Lagoon
20001515001,BS_LAGOON,Biosolids Lagoon
20001517001,BS_LAGOON,Biosolids Lagoon
20001518001,BS_LAGOON,Biosolids Lagoon
20001518001,LAGOON_AER,"Lagoon, Aerated"
20001519001,BS_LAGOON,Biosolids Lagoon
20001521001,BS_LAGOON,Biosolids Lagoon
20001522001,BS_LAGOON,Biosolids Lagoon
20001524001,BS_LAGOON,Biosolids Lagoon
20001525001,BS_LAGOON,Biosolids Lagoon
20001527001,BS_LAGOON,Biosolids Lagoon
20001528001,BS_LAGOON,Biosolids Lagoon
20001530001,LAGOON,"Lagoon, Other"
20001534001,BS_LAGOON,Biosolids Lagoon
20001535001,BS_LAGOON,Biosolids Lagoon
20001537001,BS_LAGOON,Biosolids Lagoon
20001538001,BS_LAGOON,Biosolids Lagoon
20001539001,BS_LAGOON,Biosolids Lagoon
20001556001,BS_LAGOON,Biosolids Lagoon
20001557001,BS_LAGOON,Biosolids Lagoon
20001602001,BS_LAGOON,Biosolids Lagoon
20001604001,BS_LAGOON,Biosolids Lagoon
20001607001,BS_LAGOON,Biosolids Lagoon
20001608001,BS_LAGOON,Biosolids Lagoon
20001611001,BS_LAGOON,Biosolids Lagoon
20001616001,BS_LAGOON,Biosolids Lagoon
20001620001,BS_LAGOON,Biosolids Lagoon
20001650001,BS_LAGOON,Biosolids Lagoon
20001703001,BS_LAGOON,Biosolids Lagoon
20001707001,BS_LAGOON,Biosolids Lagoon
20001900001,BS_LAGOON,Biosolids Lagoon
20001901001,BS_LAGOON,Biosolids Lagoon
20001902001,BS_LAGOON,Biosolids Lagoon
20001903001,BS_LAGOON,Biosolids Lagoon
20001905001,BS_LAGOON,Biosolids Lagoon
20002000001,BS_LAGOON,Biosolids Lagoon
20002001001,BS_LAGOON,Biosolids Lagoon
2000500032,LAGOON,"Lagoon, Other"
20006846001,BS_LAGOON,Biosolids Lagoon
21000058001,LAGOON,"Lagoon, Other"
21000093001,LAGOON,"Lagoon, Other"
21000174001,LAGOON,"Lagoon, Other"
21000199001,LAGOON,"Lagoon, Other"
21000224001,LAGOON,"Lagoon, Other"
21000264001,LAGOON,"Lagoon, Other"
21000370001,LAGOON,"Lagoon, Other"
21000576001,LAGOON,"Lagoon, Other"
22000110001,LAGOON,"Lagoon, Other"
22000523001,LAGOON,"Lagoon, Other"
22000545001,LAGOON,"Lagoon, Other"
22000605001,LAGOON,"Lagoon, Other"
22000655001,LAGOON,"Lagoon, Other"
22000745001,LAGOON,"Lagoon, Other"
22000770001,LAGOON,"Lagoon, Other"
22000795001,LAGOON,"Lagoon, Other"
22000875001,LAGOON,"Lagoon, Other"
22001015001,LAGOON,"Lagoon, Other"
22001195001,LAGOON,"Lagoon, Other"
22001230001,LAGOON,"Lagoon, Other"
22003004001,LAGOON,"Lagoon, Other"
22003033001,LAGOON,"Lagoon, Other"
22003035001,LAGOON,"Lagoon, Other"
22003042002,LAGOON,"Lagoon, Other"
22003043002,LAGOON,"Lagoon, Other"
22003056001,LAGOON,"Lagoon, Other"
22003072002,LAGOON,"Lagoon, Other"
22003088001,LAGOON,"Lagoon, Other"
22003089001,LAGOON,"Lagoon, Other"
22003096001,LAGOON,"Lagoon, Other"
22003106001,LAGOON,"Lagoon, Other"
22003110001,LAGOON,"Lagoon, Other"
22003131002,LAGOON,"Lagoon, Other"
22003131003,LAGOON,"Lagoon, Other"
22003186001,LAGOON,"Lagoon, Other"
22003187001,LAGOON,"Lagoon, Other"
22003214001,LAGOON,"Lagoon, Other"
22003233001,LAGOON,"Lagoon, Other"
22003234001,LAGOON,"Lagoon, Other"
22003238001,LAGOON,"Lagoon, Other"
22003251001,LAGOON,"Lagoon, Other"
22003253001,LAGOON,"Lagoon, Other"
22003258001,LAGOON,"Lagoon, Other"
22003274001,LAGOON,"Lagoon, Other"
22003289002,LAGOON,"Lagoon, Other"
22003310001,LAGOON,"Lagoon, Other"
22003311001,LAGOON,"Lagoon, Other"
22003318001,LAGOON,"Lagoon, Other"
22003326001,LAGOON,"Lagoon, Other"
22003378001,LAGOON,"Lagoon, Other"
22003381001,LAGOON,"Lagoon, Other"
22003400001,LAGOON,"Lagoon, Other"
22008081001,LAGOON,"Lagoon, Other"
22009017001,LAGOON,"Lagoon, Other"
22009017002,LAGOON,"Lagoon, Other"
23000029001,LAGOON,"Lagoon, Other"
23000074001,LAGOON,"Lagoon, Other"
23000107001,LAGOON,"Lagoon, Other"
23000114001,LAGOON,"Lagoon, Other"
23000119001,LAGOON,"Lagoon, Other"
23000130001,LAGOON,"Lagoon, Other"
23000145001,LAGOON,"Lagoon, Other"
23000149001,LAGOON,"Lagoon, Other"
23000152001,LAGOON,"Lagoon, Other"
23000155001,LAGOON,"Lagoon, Other"
24000007001,LAGOON,"Lagoon, Other"
24000040001,LAGOON,"Lagoon, Other"
24000041001,LAGOON,"Lagoon, Other"
24000052002,LAGOON,"Lagoon, Other"
24000067015,LAGOON,"Lagoon, Other"
24000072001,LAGOON,"Lagoon, Other"
24000076001,LAGOON,"Lagoon, Other"
