"CWNS_ID","FACILITY_ID","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY","STATE_CODE","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"16000131001",1128666,Point,"42.8165",-114.8987,NAD83,"LAGOON ROAD SOUTH, #3",HAGERMAN WWTP,Hagerman,ID,"83332",,
"20000149001",1130157,Point,"37.4699",-98.5427,NAD83,City Hall,P O Box 87,Isabel,KS,"67065-0087",,
"20000306001",1130214,Point,"37.5629",-101.7386,NAD83,"206 S Main St",P O Box 500,Johnson,KS,"67855-0500",,
"53000575001",1180808,Point,"46.3105",-124.0359,NAD83,"336 ELIZABETH AVE SE",,Ilwaco,WA,"98624-0548",,
"53000745001",1180841,Point,"48.0481",-122.1751,NAD83,"80 COLUMBIA AVE","2 COLUMBIA AVE",Marysville,WA,"98270",,
"53000982002",1180882,Point,"47.1941",-122.575,NAD83,"10311 CHAMBERS CREEK RD W",,University Place,WA,"98467-1040",,
"53002010001",1181022,Point,"47.2835",-122.9248,NAD83,"110 E RUSTLE WAY",,Shelton,WA,"98584-0578",,
"48000130001",1182816,Point,"34.3751",-100.1254,NAD83,"0.5MI S OF US WHY 287 & 1MI E","OF FM 2530, CHILDRESS COUNTY",Childress,TX,"79201",,
"48001123001",1182925,Point,"26.161663",-98.16224,NAD83,"201 W HALL ACRES RD",HIDALGO COUNTY,San Juan,TX,"78589",,
"48001207001",1182987,Point,"27.8822",-97.1544,NAD83,"527 RANSOM ISLAND RD",,Aransas Pass,TX,"78335",,
"22001025002",1168252,Point,"30.5098",-92.0931,NAD83,P.O.BOX 1879,,Opelousas,LA,"70571",,
"22001295001",1168270,Point,"32.9912",-93.4427,NAD83,HWY 157 E & 7TH ST SE,"7TH ST .25 MILE SE OF CITY",Springhill,LA,"71075",,
"22003106001",1168366,Point,"31.9721",-91.6473,NAD83,SE OF WISNER AT THE END OF,MERCER ST.,Wisner,LA,"71378",,
"22003156001",1168416,Point,"29.382723",-90.270635,NAD83,HWY 3235 & GRIFFIN LANE,TOWN OF GOLDEN MEADOW,Golden Meadow,LA,"70357",,
"22003290001",1168497,Point,"30.073222",-90.886167,NAD83,PO BOX 280,PO BOX 280,Lutcher,LA,"70071",,
"49000017001",1170374,Point,"39.5469",-111.4547,NAD83,"1500 WEST 1100 SOUTH",,Mount Pleasant,UT,"84647",,
"49000019001",1170376,Point,"41.9225",-111.8088,NAD83,"90 South 100 West","6 WEST MAIN, P O BOX 9",Richmond,UT,"84333",,
"49000021001",1170378,Point,"41.6371",-111.9315,NAD83,"75 SOUTH 100 EAST",P O BOX 6,Wellsville,UT,"84339",,
"49000027001",1170384,Point,"40.6744",-112.285,NAD83,"7851 Mountain View RoadLake Point, Ut 74074","1651 CANYON ROAD",Magna,UT,"84074",,
"49000116001",1170466,Point,"40.6106",-111.28,NAD83,"2 MILES NORTHWEST OF TOWN",,Kamas,UT,"84036",,
"49000323001",1170646,Point,"37.2011",-113.2689,NAD83,"1350 S. Sand Hollow Road",,Hurricane,UT,"84737",,
"40000006001",1172422,Point,"33.9371",-96.384,NAD83,"1222 DAVIS ROAD",SESWSWS17T07SR09EIM,Durant,OK,"74702",,
"40000214001",1172592,Point,"34.7418",-98.1664,NAD83,"1.5 mi SE of Hwy 17 and Hwy 65",,Sterling,OK,"73567",,
"40000322001",1172616,Point,"36.8702",-100.8639,NAD83,NW of E0100 and Hwy 64,,Turpin,OK,"73950",,
"40000323001",1172617,Point,"35.2186",-99.5142,NAD83,E of Main and Third,,Carter,OK,"73627",,
"40000357001",1172636,Point,"34.8889",-98.192,NAD83,P.O. BOX 448,SENESWS19T05NR09WIM,Cyril,OK,"73029",,
"40000358001",1172637,Point,"35.297931",-98.545146,NAD83,SE of routes N2490 and E1180,,Eakly,OK,"73033",,
"40000363001",1172642,Point,"34.368",-97.4903,NAD83,"0.4 mi NE of Town, E of Hwy 76",,Fox,OK,"73435",,
"40000371001",1172647,Point,"35.9223",-95.1688,NAD83,"111 WEST MAIN STREET",NWNESWS27T17NR20EIM,Hulbert,OK,"74441",,
"40000394001",1172660,Point,"34.5082",-96.2144,NAD83,"3 SOUTH MAIN ST",NWSWSWS36T01NR10EIM,Coalgate,OK,"74538",,
"40000442001",1172689,Point,"36.3524",-97.716,NAD83,"0.5 SW of Town,  W of N2970",,Fairmont,OK,"73736",,
"40000478001",1172714,Point,"34.9622",-99.3803,NAD83,P.O. Box 116,"420 North Main Street",Granite,OK,"73547",,
"40000806001",1172880,Point,"35.850293",-95.310655,NAD83,P.O. BOX 265,SESWNES20T16NR19EIM,Okay,OK,"74446",,
"06004009003",1175479,Point,"34.0322",-118.0212,NAD83,"1965 SOUTH WORKMAN MILL ROAD","90605",Whittier,CA,"90601",,
"06004010003",1175493,Point,"34.1412",-118.2731,NAD83,"4600 COLORADO BLVD",,Los Angeles,CA,"90039",,
"06005245002",1175731,Point,"39.9139",-122.1027,NAD83,"25010 Gardiner Ferry Road",,Corning,CA,"96021",,
"06006008001",1175861,Point,"39.339069",-120.128261,NAD83,"13720 Butterfield Dr",,Truckee,CA,"96161",,
"46000021001",1179126,Point,"45.7991",-97.7435,NAD83,"803 8TH STREET, POB 91",MUNICIPAL - 1/4 MI NE OF CITY; INDUSTIRAL - 1 MI N,Britton,SD,"57430",,
"48000141001",1182826,Point,"35.2128",-101.1147,NAD83,SE intersection of IH 40 and FM 295,,Groom,TX,"79039",,
"48001120001",1182922,Point,"26.1713",-97.9022,NAD83,S INTX MILE 1/2 E RD & N 8 MIL,,Mercedes,TX,"78570",,
"48001220003",1183002,Point,"28.6249",-96.6294,NAD83,SE OF NEWLIN ST & COMMERCE ST 1.4M NE SH 35,& HWY 87,Port Lavaca,TX,"77979",,
"48002045001",1183132,Point,"33.4687",-99.5145,NAD83,"USHWY 277, 1/2 M E.USHWY 277","& STHWY 266, KNOX COUNTY",Goree,TX,"76363",,
"48003099001",1183246,Point,"31.30744",-96.89801,NAD83,UNNAMED CO RD APP. 3.5 MI. SW,,Marlin,TX,"76661",,
"48004109001",1183416,Point,"32.9573",-96.318,NAD83,"1MI S INTX IH 30 & FM 35",,Royse City,TX,"75189",,
"48005106001",1183652,Point,"32.507388",-94.848006,NAD83,"1500' E OF STHWY 42 AND 3800' S",,White Oak,TX,"75693",,
"48007004001",1183773,Point,"29.0155",-95.5862,NAD83,ONE MILE WEST OF INTERSECTION,OF FM 521 & COUNTY ROAD 797,Brazoria,TX,"77422-4019",,
"48007039074",1183844,Point,"29.736909",-95.267456,NAD83,"9030 CLINTON DRIVE",,Houston,TX,"77489",,
"48007039084",1183851,Point,"29.590377",-95.156091,NAD83,"12815 GALVESTON RD",,Houston,TX,"77598",,
"48007425001",1184071,Point,"29.3972",-95.221916,NAD83,W BANK MUSTANG BAYOU APPX .5 M,BRAZORIA CO,Alvin,TX,"77512",,
"48008185001",1184456,Point,"29.3097",-98.8049,NAD83,"0.5MI E-SE INTX FM 471 AND FM 2790",,La Coste,TX,"78039",,
"51001400027",1193045,Point,"36.927",-82.471,NAD83,ST RTE 699,STATE ROUTE 699,Coeburn,VA,"24230",,
"56000034001",1194799,Point,"44.6843",-106.3696,NAD83,,,Clearmont,WY,"82835",,
"56000047001",1194810,Point,"44.2885",-104.9579,NAD83,S24  T50N  R68W,,Moorcroft,WY,"82721",,
"42000064001",1195402,Point,"40.0735",-75.2956,NAD83,"601 EAST ELM ST",,Conshohocken,PA,"19428-1914",,
"42000094003",1195429,Point,"39.9017",-75.1457,NAD83,"25 E. PATTISON AVE",,Philadelphia,PA,"19148-5121",,
"42001320001",1195768,Point,"40.6913",-75.6551,NAD83,"5132 HEIDELBERG HEIGHTS RD","5132 HEIDELBERG HEIGHTS RD",Germansville,PA,"18053",,
"42004005001",1196229,Point,"40.4523",-78.5759,NAD83,ADMIRAL PERRY HIGHWAY,,Cresson,PA,"16630",,
"42005070001",1196572,Point,"40.6095",-79.5839,NAD83,"1361 SCH RD",,Leechburg,PA,"15656",,
"42005084001",1196584,Point,"40.225022",-79.764758,NAD83,SR 3039,,West Newton,PA,"15089",,
"33000080001",1100970,Point,"43.03818",-70.93340,NAD83,HERVEY COURT,,Newfields,NH,"03856",,
"01000005001",1101831,Point,"34.0379",-86.3318,NAD83,ETOWAH COUNTY ROAD 41,ETOWAH COUNTY ROAD 41,Altoona,AL,"35952",,
"01000070001",1101902,Point,"33.9483",-85.9561,NAD83,GLENCOE WATER AND SEWER BOARD,NUNNALLY AVENUE COUNTY RD 1090,Gadsden,AL,"35905",,
"01000080001",1101911,Point,"33.290288",-86.841774,NAD83,,,Helena,AL,"35022",,
"01000131005",1101965,Point,"31.3888",-85.6097,NAD83,CITY OF OZARK UTILITIES BOARD,"2872 SOUTH HIGHWAY 123",Ozark,AL,"36361",,
"01000298001",1102123,Point,"31.70436",-87.76103,NAD83,CITY OF GROVE HILL,CALLIER STREET,Grove Hill,AL,"36451",,
"01000327001",1102144,Point,"31.3018",-85.7423,NAD83,,,Daleville,AL,"36322",,
"01000369001",1102178,Point,"31.9759",-87.5928,NAD83,TOWN OF PINE HILL,ALABAMA HIGHWAY 5 WEST,Pine Hill,AL,"36769",,
"01000383002",1102190,Point,"34.6061",-86.0535,NAD83,"318 CAMILLE ST.",,Scottsboro,AL,"35769",,
"05000087001",1104924,Point,"36.2056",-92.286,NAD83,#49 CITY HALL CIRCLE,(SEC-29 TWP-18N RNG-12W),Norfork,AR,"72658",,
"05000288001",1105116,Point,"33.6909",-93.5202,NAD83,NIP N TUCK CIR S,(SEC-18 TWP-12S RNG-23W),Hope,AR,"71801",,
"05000323001",1105147,Point,"34.323889",-93.536944,NAD83,"210 NORTH SECOND ST",SEC-11 TWP-5S RNG-24W,Glenwood,AR,"71943",,
"05000331001",1105152,Point,"35.062778",-94.251944,NAD83,"380 DIVISION STREET",,Mansfield,AR,"72944",,
"05000436001",1105226,Point,"35.8229",-91.1412,NAD83,JACKSON COUNTY RD 900 & HWY 67,,Swifton,AR,"72471",,
"05000775001",1105561,Point,"35.1875",-93.1372,NAD83,"10532 WATER PLANT ROAD",,Dardanelle,AR,"72834",,
"05000778001",1105564,Point,"35.0302",-93.2084,NAD83,YELL CR 61,,Ola,AR,"72853",,
"13000516001",1109314,Point,"31.683472",-83.629278,NAD83,"410 Rockhouse Road",TURNER COUNTY,Ashburn,GA,"31714",,
"13000627001",1109440,Point,"33.2707",-85.1054,NAD83,"448 SOUTH RIVER ROAD",HEARD COUNTY,Franklin,GA,"30217",,
"13000791001",1109614,Point,"32.990611",-82.842167,NAD83,Fall Line Freeway,PO BX 71 SANDERSV ILLE,Sandersville,GA,"31082",,
"17000650001",1113919,Point,"41.9117",-88.6117,NAD83,NORTHEAST OF MAPLE ROAD,AND COUNTY LINE ROAD,Maple Park,IL,"60151",,
"17000691001",1113956,Point,"40.6322",-89.6203,NAD83,"995 WESLEY ROAD",,Creve Coeur,IL,"61610",,
"17001405001",1114086,Point,"39.68283",-88.28356,NAD83,EGYPTIAN TRIAL,"114 NORTH LOCUST",Arcola,IL,"61910",,
"17003312001",1114140,Point,"38.311",-90.2825,NAD83,PO BOX 262,"626 SOUTH MEYER AVENUE",Valmeyer,IL,"62295",,
"17005502001",1114231,Point,"37.9497",-88.8367,NAD83,"1ST EAST STREET",,Logan,IL,"62856",,
"17007412001",1114334,Point,"39.925",-88.5583,NAD83,EAST BODMAN,,Bement,IL,"61813",,
"17007507001",1114343,Point,"40.4925",-90.0535,NAD83,"5TH STREET",,Saint David,IL,"61563",,
"17007523001",1114356,Point,"38.175",-89.835,NAD83,"10214 BALDWIN ROAD",,Baldwin,IL,"62217",,
"17009403002",1114418,Point,"39.0619",-88.749,NAD83,,,Altamont,IL,"62411",,
"18000160001",1120138,Point,"41.467",-87.0766,NAD83,"1251 JOLIET RD",,Valparaiso,IN,"46383",,
"18000378001",1120176,Point,"39.2459",-87.3689,NAD83,"2110 E County Rd 1125 N
Farmersburg IN, 47850",,Farmersburg,IN,"47850",,
"18000462001",1120192,Point,"41.4314",-86.2137,NAD83,"3388 E SHORE DR",,Bremen,IN,"46506",,
"18001694001",1120253,Point,"40.9156",-85.9268,NAD83,"350 N CHIPPEWA ST",SR 16 & LUKENS LAKE RD,Roann,IN,"46974",,
"18001816001",1120257,Point,"40.8575",-86.8749,NAD83,"100 PINE ST",,Monon,IN,"47959",,
"18005171001",1120464,Point,"38.6514",-86.4533,NAD83,SR 37 S,,Orleans,IN,"47452",,
"19000111001",1123546,Point,"43.4071",-93.9443,NAD83,UNKNOWN,"0.55 MILES NE OF 140TH ST AND 10TH AVE INTERSECTIO",Buffalo Center,IA,"50424",,
"19000137002",1123566,Point,"40.7317",-92.8896,NAD83,CITY CLERK,,Centerville,IA,"52544",,
"19000142001",1123570,Point,"41.9656",-90.4614,NAD83,"CITY CLERK, CITY HALL",,Charlotte,IA,"52731",,
"19000253001",1123670,Point,"42.6488",-93.9068,NAD83,"1342 SW 9TH STREET",,Eagle Grove,IA,"50533",,
"19000286001",1123699,Point,"41.9225",-91.7761,NAD83,CITY CLERK - CITY HALL,,Fairfax,IA,"52228",,
"19000369001",1123767,Point,"41.3518",-92.0461,NAD83,"28871 210TH STREET",,Harper,IA,"52231",,
"19000394001",1123790,Point,"43.0625",-95.9067,NAD83,"100 3RD AVE. SOUTH",,Hospers,IA,"51238",,
"19000597001",1123979,Point,"41.0341",-93.9374,NAD83,"920 MAPLE STREET",,Murray,IA,"50174",,
"19000659001",1124031,Point,"42.8188",-96.0654,NAD83,UNKNOWN,"160TH ST. 0.4 MILES EAST OF OYENS AVE.",Oyens,IA,"51045",,
"19000724001",1124088,Point,"41.92",-93.1879,NAD83,UNKNOWN,"1/4 MILE SE OF OAK ST & KIMBALL ST INTERSECTION",Rhodes,IA,"50234",,
"19000761001",1124114,Point,"42.4048",-94.9799,NAD83,"811 HIGHLAND AVE.",,Sac City,IA,"50583",,
"19001072001",1124346,Point,"42.1253",-95.5778,NAD83,UNKNOWN,"0.2 MILES SW OF CO RD E26 & MAPLE STREET INTERSECT",Ricketts,IA,"51460",,
"16000030002",1128577,Point,"44.0449",-116.9313,NAD83,"8701 NORTHWEST 6TH AVE",PAYETTE RIVER WWTP,Fruitland,ID,"83619",,
"16000072001",1128622,Point,"45.9269",-116.1215,NAD83,"174 AIRPORT ROAD",GRANGEVILLE WWTP,Grangeville,ID,"83530",,
"20000155001",1130161,Point,"38.5703",-98.3128,NAD83,"334 N Main",P O Box 63,Lorraine,KS,"67459",,
"20000161001",1130167,Point,"37.7484",-97.734,NAD83,"112 W Main",P O Box 10,Mount Hope,KS,"67108",,
"20000164001",1130170,Point,"37.7239",-98.7344,NAD83,P O Box 127,,Iuka,KS,"67066-0127",,
"20000224001",1130209,Point,"39.2626",-96.6277,NAD83,UNKNOWN,,Manhattan,KS,"66502",,
"20000466001",1130282,Point,"39.105532",-95.85975,NAD83,"218 WEST RAILROAD STREET",,Silver Lake,KS,"66539",,
"20000470001",1130284,Point,"39.045853",-95.660366,NAD83,"723 SE Lake St",,Topeka,KS,"66607",,
"20001007001",1130484,Point,"39.0353",-98.1863,NAD83,UNKNOWN,,Lincoln,KS,"67455",,
"20001020001",1130491,Point,"39.2338",-98.3875,NAD83,P O Box 47,,Hunter,KS,"67452",,
"20001401001",1130610,Point,"39.8199",-101.0303,NAD83,"206 PERAL STREET","NE1/4 OF SEC 4,TWNS 3S, RNG33W",Atwood,KS,"67730",,
"20001515001",1130635,Point,"37.2016",-95.4123,NAD83,"14060 GRAY ROAD",,Mound Valley,KS,"67354",,
"20001607001",1130663,Point,"37.51771",-97.01075,NAD83,"224 S. POPLAR",,Douglass,KS,"67039",,
"20001712001",1130685,Point,"37.9338",-97.8668,NAD83,"206 W 1st",,Hutchinson,KS,"67501",,
"29001002001",1133227,Point,"37.185694",-94.332139,NAD83,"1701 WEST MOUND ROAD",,Carthage,MO,"64836",,
"29001027001",1133300,Point,"38.783457",-93.758201,NAD83,"75 NW 50 HWY",,Warrensburg,MO,"64093",,
"29001031001",1133308,Point,"37.361754",-89.67878,NAD83,"2230 LEE AVE",,Jackson,MO,"63701",,
"29001072001",1133354,Point,"39.248465",-91.659365,NAD83,"0.15 miles SW of Oak/grand intersection",,Laddonia,MO,"63352",,
"29001223001",1133555,Point,"38.776583",-94.262444,NAD83,,,Pleasant Hill,MO,"64080",,
"29002181001",1133718,Point,"40.155968",-92.304754,NAD83,North terminus of 4th Street,,Hurdland,MO,"63547",,
"31001709001",1145987,Point,"40.925",-96.2667,NAD83,"310th St",,Murdock,NE,"68407",,
"31002039001",1146028,Point,"40.6224",-98.6537,NAD83,"208 N. SMITH AVENUE",PO BOX 350,Kenesaw,NE,"68956",,
"31002550001",1146071,Point,"40.8417",-101.1667,NAD83,N Commercial Ave,,Wallace,NE,"69169",,
"31002605001",1146080,Point,"40.3935",-97.198,NAD83,"108 E SUMNER",PO BOX 387,Western,NE,"68464",,
"27000020001",1147912,Point,"44.3097",-93.2661,NAD83,"214 NE 14TH ST",,Faribault,MN,"55021",,
"27000043001",1147935,Point,"44.0644",-92.4675,NAD83,"301 NW 37TH ST",,Rochester,MN,"55901",,
"27000099001",1147978,Point,"45.0722",-93.4556,NAD83,"12800 Arbor Lakes Parkway P",,Minneapolis,MN,"55311",,
"27000123001",1147999,Point,"45.3823",-93.36,NAD83,PO BOX 730,"4020 ST. FRANCIS BLVE NW",Saint Francis,MN,"55070",,
"27000250001",1148104,Point,"46.57146906",-96.08915129,NAD83,"300 W MILL AVE","T136N R43W, SEC 22 & 27",Pelican Rapids,MN,"56572",,
"27002011001",1148248,Point,"43.776",-92.4828,NAD83,SEC 36 T104N R14W,"201 EAST MAIN ST",Racine,MN,"55967",,
"27003518001",1148299,Point,"45.8245",-94.764,NAD83,SEC 7 T127N R32W,,Grey Eagle,MN,"56336",,
"27005906001",1148369,Point,"45.7446",-93.6585,NAD83,"145 SW River Dr",,Milaca,MN,"56353",,
"27006114001",1148373,Point,"46.1474",-93.0745,NAD83,"SEC 23,26 T42N R20W",,Sandstone,MN,"55072",,
"38000042001",1151295,Point,"48.0422",-98.3426,NAD83,"108 EAST B AVE",,Lakota,ND,"58344",,
"38000061001",1151314,Point,"48.284904",-101.424126,NAD83,"225 WALLACE ST N",,Burlington,ND,"58722",,
"38000075001",1151328,Point,"47.82727",-100.115114,NAD83,"321 Main Ave",,Martin,ND,"58758",,
"38000137001",1151384,Point,"48.802422",-97.622209,NAD83,"301 DIVISION AVE N",,Cavalier,ND,"58220",,
"38000221001",1151461,Point,"48.67359",-102.08214,NAD83,"5 3rd St NE",,Kenmare,ND,"58746",,
"38000267001",1151507,Point,"48.9851",-97.55058,NAD83,"531 E 5th St",,Neche,ND,"58265",,
"38000276001",1151516,Point,"46.1377",-98.0981,NAD83,"115 S 5TH ST",,Oakes,ND,"58474",,
"37000805001",1153131,Point,"36.2",-76.7889,NAD83,Highway 42,,Colerain,NC,"27924",,
"37002902001",1153312,Point,"35.858",-80.1039,NAD83,"110 OPTIMIST PARK RD",NULL,Thomasville,NC,"27360",,
"37009801002",1153809,Point,"35.689",-77.8873,NAD83,OLD STANTONSBURG RD,NULL,Wilson,NC,"27893",,
"30000049001",1159117,Point,"45.997",-112.5536,NAD83,SW OF INTERSECTION OF CENTENNIAL & SANTA CLAUS RD,,Butte,MT,"59701",,
"30000094001",1159154,Point,"45.3525",-113.2907,NAD83,"1 Mile East of Highway 278",,Wisdom,MT,"59761",,
"41000053010",1164315,Point,"44.6724",-123.2143,NAD83,"7305 N.E. ARNOLD AVE",STORAGE POND NEAR RYALS LANE,Albany,OR,"97330",,
"47000747001",1166100,Point,"35.0416",-85.6880,NAD83,, ,South Pittsburg,TN,"37347",,
"47000765001",1166107,Point,"36.5236",-86.0075,NAD83,"680 BRADLEY HOLLOW ROAD",,Lafayette,TN,"37083",,
"22003219001",1168455,Point,"29.3163",-89.3842,NAD83,"135 SEWER PLANT ROAD",,Boothville,LA,"70038",,
"49000039001",1170394,Point,"38.2364",-112.6705,NAD83,"0.5 mile east of airport road",on S 200 W,Beaver,UT,"84713",,
"40000015001",1172434,Point,"36.4425",-99.3658,NAD83,"1219 EIGHTH STREET",SWSENWS29T23NR20WIM,Woodward,OK,"73801",,
"40000026001",1172447,Point,"35.8262",-94.6423,NAD83,"4 EAST WALNUT",NWNENWS34T16NR25EIM,Stilwell,OK,"74960",,
"40000051002",1172472,Point,"36.7532",-94.8589,NAD83,P.O. BOX 429,N2NES08T26NR23EIM,Fairland,OK,"74343",,
"40000303001",1172603,Point,"36.5145",-98.4413,NAD83,P.O. BOX 199,SESWNWS36T24NR12WIM,Aline,OK,"73716",,
"40000315001",1172611,Point,"34.6639",-96.0336,NAD83,"0.6 mi N of Town, N of Hwy 131",,Wardville,OK,"74576",,
"40000338001",1172628,Point,"33.9895",-96.0313,NAD83,"0.5 mi SW of the Hwy 70 and Route N2083",,Bennington,OK,"74723",,
"40000497002",1172727,Point,"35.0581",-96.4051,NAD83,PO BOX 789,SWSWSWS19T07NR09EIM,Holdenville,OK,"74848",,
"40000628001",1172794,Point,"36.3839",-98.2543,NAD83,P.O. BOX 182,NWNESES15T22NR10WIM,Ringwood,OK,"73768",,
"40000654001",1172806,Point,"35.7984",-95.262,NAD83,PO BOX 218,NENENWS11T15NR19EIM,Fort Gibson,OK,"74434",,
"40000662001",1172811,Point,"36.5062",-97.4566,NAD83,"1.6 mi SW of Town at Rds N3110 & E0350",,Billings,OK,"74630",,
"06001011001",1175181,Point,"40.5911",-124.1578,NAD83,"180 DINSMORE DRIVE",,Fortuna,CA,"95540",,
"06003002001",1175373,Point,"34.6151",-120.0756,NAD83,"1095 East Meadow Vale",,Santa Ynez,CA,"93460",,
"06005041001",1175561,Point,"39.187861",-122.023387,NAD83,"2820 Will S Green Ave",,Colusa,CA,"95932",,
"06005065001",1175586,Point,"37.6137",-121.0118,NAD83,"1221 SUTTER AVENUE",,Modesto,CA,"95351",,
"06005177001",1175687,Point,"36.5386",-119.3961,NAD83,"6675 Ave 412",,Dinuba,CA,"93618",,
"06009032001",1176070,Point,"33.1052",-117.1114,NAD83,"1521 SOUTH HALE AVENUE",,Escondido,CA,"92029",,
"46000097001",1179196,Point,"44.8772",-97.0985,NAD83,PO BOX 910,,Watertown,SD,"57201",,
"53000055001",1180746,Point,"47.3332",-122.2109,NAD83,,,Auburn,WA,"98092",,
"53000500001",1180803,Point,"45.7591",-120.8441,NAD83,"115 WING RD",,Goldendale,WA,"98620",,
"53002035001",1181023,Point,"46.5728",-119.0072,NAD83,"103 Franklin",,Mesa,WA,"99343",,
"48000138001",1182823,Point,"33.9697",-101.3008,NAD83,"114 West Virginia",,Floydada,TX,"79235",,
"48000166001",1182847,Point,"36.0358",-101.8178,NAD83,"116 W. FM 281",,Sunray,TX,"79086",,
"48003023001",1183186,Point,"31.3699",-97.2172,NAD83,"3500FT INTERX OF CENTER ST",MCLENNAN COUNTY,Lorena,TX,"76655",,
"48003260002",1183303,Point,"30.3839",-97.9992,NAD83,"422 Venture Blvd S",,Leander,TX,"78645",,
"27044000102",432665,Point,"45.5812224",-92.97237071,NAD83,"43523 Gladstone Ave",,Harris,MN,"55032",,
"34005124011",442322,Point,"39.558181477",-75.36176867,NAD83,"49 S GREENWICH ST",,Alloway,NJ,"08001",,
"34003405011",442357,Point,"40.17683052",-74.02980604,NAD83,"805 13th Ave",,Belmar,NJ,"07719",,
"34007280011",442626,City,"40.09185737",-74.71809596,NAD83,,,Union,NJ,"08022",,
"34002283011",442629,City,"40.54112106",-74.58755428,NAD83,,,Manville,NJ,"08835",,
"34006311011",442667,City,"39.8794",-75.0852,NAD83,,,Mount Arlington,NJ,"08059-1796",,
"34001308011",442670,City,"40.8865",-74.4524,NAD83,,,Moorestown,NJ,"07046-1520",,
"34001373011",442741,City,"40.60473690",-74.27430179,NAD83,,,Rochelle Park,NJ,"07065",,
"34004503011",442779,City,"39.156833",-74.693627,NAD83,,,Spring Lake,NJ,"08243-0125",,
"34002402011",442789,City,"40.57043462",-74.61962459,NAD83,,,Titusville,NJ,"08876",,
"34002098012",442793,City,"40.38138514",-74.53087377,NAD83,,,Mizpah,NJ,"08852",,
"08100200007",448462,Point,"40.353",-104.691,NAD83,,,La Salle,CO,"80645",,
"08192000000",462150,Point,"38.19436703",-103.8561372,NAD83,"300 E Main Street",,Crowley,CO,"81033",,
"08000326001",1067109,Point,"40.227222",-106.9425,NAD83,,,Phippsburg,CO,"80469",,
"08000500055",1067192,Point,"39.93796",-105.14164,NAD83,"2100 Honey Creek Ln",,Louisville,CO,"80027",,
"04000502001",1069362,Point,"36.92",-112.5392,NAD83,South Griffiths Lane,,Fredonia,AZ,"86022",,
"04000701001",1069369,Point,"33.3961",-110.7883,NAD83,"150 N PINE ST",,Globe,AZ,"85501",,
"04001309002",1069441,Point,"33.3317",-111.7894,NAD83,,,Gilbert,AZ,"85234",,
"04001704001",1069542,Point,"34.9074",-110.1888,NAD83,Broadcast lane north of I-40,,Holbrook,AZ,"86025",,
"09001250002",1071923,Point,"41.8829",-73.4871,NAD83,KING HILL RD.,,Sharon,CT,"06069",,
"09001430001",1071948,Point,"41.7807",-73.1165,NAD83,"252vBOGUE ROAD",,Torrington,CT,"06790",,
"09001510001",1071956,Point,"41.523",-73.0435,NAD83,"210 MUNICIPAL RD",,Waterbury,CT,"06708",,
"34001159001",1073336,Point,"40.86571155",-74.22388534,NAD83,"340 Little Falls Rd",,Cedar Grove,NJ,"07009",,
"34001347001",1073435,Point,"40.84672792",-74.34754671,NAD83,"1139 Edwards Rd","1139 EDWARDS RD",Parsippany,NJ,"07054",,
"34004011001",1073695,Point,"39.52337777",-74.92426106,NAD83,"421 Plymouth St",,Buena,NJ,"08310",,
"12000038001",1078150,Point,"28.4496",-81.4394,NAD83,"4760 West Sand Lake Road",,Orlando,FL,"32819-9538",,
"12000040001",1078154,Point,"28.6757",-81.2423,NAD83,"1560 Winter Springs Blvd",,Winter Springs,FL,"32708",,
"12000127001",1078279,Point,"29.3958",-82.4533,NAD83,Northwest 4th Street,,Williston,FL,"32696",,
"12000138001",1078296,Point,"30.5712",-81.8346,NAD83,BRANDIES AVENUE,,Callahan,FL,"32011",,
"12000157004",1078327,Point,"28.0892",-81.9261,NAD83,"3600 E. Lake Parker Drive",,Lakeland,FL,"33805",,
"12000330001",1078422,Point,"30.780020",-85.550357,NAD83,"692 Rustin Dr",,Chipley,FL,"32428",,
"39000191001",1080613,Point,"40.6841",-82.0172,NAD83,"350 WATER ST",,Shreve,OH,"44676",,
"39000448001",1080811,Point,"40.9826",-81.6004,NAD83,"5087 S VAN BUREN",,Barberton,OH,"44203",,
"39000682001",1080840,Point,"41.249228",-83.239516,NAD83,"3800 County Road 62",,Bettsville,OH,"44815",,
"39002702001",1081028,Point,"41.044",-83.6614,NAD83,"1201 SOUTH RIVER ROAD",,Findlay,OH,"45840",,
"39005051002",1081256,Point,"41.2739",-81.7449,NAD83,"85 RIDGE RD",,Hinckley,OH,"44256",,
"39008001003",1081575,Point,"41.3507",-81.8216,NAD83,"17449 SPRAGUE RD",,Strongsville,OH,"44136",,
"39008072016",1081593,Point,"41.333778",-81.401480,NAD83,"10200 REGATTA DR",,Aurora,OH,"44202",,
"39008708001",1081661,Point,"39.110849",-82.980461,NAD83,"9434 STATE ROUTE 220",,Waverly,OH,"45690",,
"39009031001",1081694,Point,"39.576419",-83.121067,NAD83,P.O. BOX 215; 300 BALLARD AVE.,PO BOX 215,Williamsport,OH,"43164",,
"26000581001",1088606,Point,"42.4547",-83.6663,NAD83,"23500 DIXBORO RD",,South Lyon,MI,"48178",,
